concept:name,time:timestamp,case:concept:name
Формирование пакета документов,1970-04-26 21:15:16+00:00,45
Рассмотрение заместителем руководителя,1970-04-26 21:15:17+00:00,45
Оформление и подписание разрешения,1970-04-26 21:15:18+00:00,45
Уведомить о готовности,1970-04-26 21:15:19+00:00,45
Получение разрешения заявителем,1970-04-26 21:15:20+00:00,45
Внесение в реестр,1970-04-26 21:15:21+00:00,45
Архивирование документов,1970-04-26 21:15:22+00:00,45
Первичная проверка документов,1970-04-26 21:15:23+00:00,46
Регистрация заявления,1970-04-26 21:15:24+00:00,46
Проверка инженером-экспертом,1970-04-26 21:15:25+00:00,46
Проверка архитектором-экспертом,1970-04-26 21:15:26+00:00,46
Отправить запрос на дополнительную экспертизу,1970-04-26 21:15:27+00:00,46
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:15:28+00:00,46
Отправка запроса миграционной службе,1970-04-26 21:15:29+00:00,46
Проверка данных по материалу,1970-04-26 21:15:30+00:00,46
Отправка документов со стороны инженерного отдела,1970-04-26 21:15:31+00:00,46
Запрос заключения пожарного эксперта,1970-04-26 21:15:32+00:00,46
Отправка документов со стороны архитектурного отдела,1970-04-26 21:15:33+00:00,46
Формирование пакета документов,1970-04-26 21:15:34+00:00,46
Рассмотрение руководителем,1970-04-26 21:15:35+00:00,46
Отправить уведомление об отказе,1970-04-26 21:15:36+00:00,46
Первичная проверка документов,1970-04-26 21:15:37+00:00,47
Уведомить о доработке,1970-04-26 21:15:38+00:00,47
Доработка заявления,1970-04-26 21:15:39+00:00,47
Первичная проверка документов,1970-04-26 21:15:40+00:00,47
Уведомить о доработке,1970-04-26 21:15:41+00:00,47
Доработка заявления,1970-04-26 21:15:42+00:00,47
Первичная проверка документов,1970-04-26 21:15:43+00:00,47
Регистрация заявления,1970-04-26 21:15:44+00:00,47
Проверка архитектором-экспертом,1970-04-26 21:15:45+00:00,47
Отправить запрос на дополнительную экспертизу,1970-04-26 21:15:46+00:00,47
Проверка инженером-экспертом,1970-04-26 21:15:47+00:00,47
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:15:48+00:00,47
Требуется ручная проверка,1970-04-26 21:15:49+00:00,47
Проверка санэпидем надзором,1970-04-26 21:15:50+00:00,47
Отправка документов со стороны инженерного отдела,1970-04-26 21:15:51+00:00,47
Проверка данных по материалу,1970-04-26 21:15:52+00:00,47
Запрос заключения пожарного эксперта,1970-04-26 21:15:53+00:00,47
Требуется ручная проверка,1970-04-26 21:15:54+00:00,47
Ручная проверка пожарного надзора,1970-04-26 21:15:55+00:00,47
Отправка документов со стороны архитектурного отдела,1970-04-26 21:15:56+00:00,47
Формирование пакета документов,1970-04-26 21:15:57+00:00,47
Рассмотрение руководителем,1970-04-26 21:15:58+00:00,47
Оформление и подписание разрешения,1970-04-26 21:15:59+00:00,47
Уведомить о готовности,1970-04-26 21:16:00+00:00,47
Получение разрешения заявителем,1970-04-26 21:16:01+00:00,47
Внесение в реестр,1970-04-26 21:16:02+00:00,47
Архивирование документов,1970-04-26 21:16:03+00:00,47
Первичная проверка документов,1970-04-26 21:16:04+00:00,48
Регистрация заявления,1970-04-26 21:16:05+00:00,48
Проверка архитектором-экспертом,1970-04-26 21:16:06+00:00,48
Отправить запрос на дополнительную экспертизу,1970-04-26 21:16:07+00:00,48
Проверка данных по материалу,1970-04-26 21:16:08+00:00,48
Запрос заключения пожарного эксперта,1970-04-26 21:16:09+00:00,48
Отправка документов со стороны архитектурного отдела,1970-04-26 21:16:10+00:00,48
Проверка инженером-экспертом,1970-04-26 21:16:11+00:00,48
Требуется ручная проверка,1970-04-26 21:16:12+00:00,48
Проверка инженером экспертом,1970-04-26 21:16:13+00:00,48
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:16:14+00:00,48
Отправка запроса миграционной службе,1970-04-26 21:16:15+00:00,48
Отправка документов со стороны инженерного отдела,1970-04-26 21:16:16+00:00,48
Уведомление заявителя о не прохождении надзора,1970-04-26 21:16:17+00:00,48
Исправление замечаний по проекту,1970-04-26 21:16:18+00:00,48
Регистрация заявления,1970-04-26 21:16:19+00:00,48
Проверка архитектором-экспертом,1970-04-26 21:16:20+00:00,48
Проверка инженером-экспертом,1970-04-26 21:16:21+00:00,48
Требуется ручная проверка,1970-04-26 21:16:22+00:00,48
Требуется ручная проверка,1970-04-26 21:16:23+00:00,48
Проверка инженером экспертом,1970-04-26 21:16:24+00:00,48
Ручная проверка архитектора-эксперта,1970-04-26 21:16:25+00:00,48
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:16:26+00:00,48
Запрос заключения пожарного эксперта,1970-04-26 21:16:27+00:00,48
Требуется ручная проверка,1970-04-26 21:16:28+00:00,48
Ручная проверка пожарного надзора,1970-04-26 21:16:29+00:00,48
Отправка документов со стороны архитектурного отдела,1970-04-26 21:16:30+00:00,48
Отправка запроса миграционной службе,1970-04-26 21:16:31+00:00,48
Отправка документов со стороны инженерного отдела,1970-04-26 21:16:32+00:00,48
Формирование пакета документов,1970-04-26 21:16:33+00:00,48
Рассмотрение заместителем руководителя,1970-04-26 21:16:34+00:00,48
Отправить уведомление об отказе,1970-04-26 21:16:35+00:00,48
Первичная проверка документов,1970-04-26 21:16:36+00:00,49
Регистрация заявления,1970-04-26 21:16:37+00:00,49
Проверка инженером-экспертом,1970-04-26 21:16:38+00:00,49
Проверка архитектором-экспертом,1970-04-26 21:16:39+00:00,49
Требуется ручная проверка,1970-04-26 21:16:40+00:00,49
Отправить запрос на дополнительную экспертизу,1970-04-26 21:16:41+00:00,49
Проверка данных по материалу,1970-04-26 21:16:42+00:00,49
Запрос заключения пожарного эксперта,1970-04-26 21:16:43+00:00,49
Проверка инженером экспертом,1970-04-26 21:16:44+00:00,49
Требуется ручная проверка,1970-04-26 21:16:45+00:00,49
Ручная проверка пожарного надзора,1970-04-26 21:16:46+00:00,49
Отправка документов со стороны архитектурного отдела,1970-04-26 21:16:47+00:00,49
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:16:48+00:00,49
Отправка на медосмотр,1970-04-26 21:16:49+00:00,49
Медкомиссия,1970-04-26 21:16:50+00:00,49
Отправка документов со стороны инженерного отдела,1970-04-26 21:16:51+00:00,49
Уведомление заявителя о не прохождении надзора,1970-04-26 21:16:52+00:00,49
Исправление замечаний по проекту,1970-04-26 21:16:53+00:00,49
Регистрация заявления,1970-04-26 21:16:54+00:00,49
Проверка архитектором-экспертом,1970-04-26 21:16:55+00:00,49
Требуется ручная проверка,1970-04-26 21:16:56+00:00,49
Проверка инженером-экспертом,1970-04-26 21:16:57+00:00,49
Ручная проверка архитектора-эксперта,1970-04-26 21:16:58+00:00,49
Запрос заключения пожарного эксперта,1970-04-26 21:16:59+00:00,49
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:17:00+00:00,49
Отправка документов со стороны инженерного отдела,1970-04-26 21:17:01+00:00,49
Отправка документов со стороны архитектурного отдела,1970-04-26 21:17:02+00:00,49
Уведомление заявителя о не прохождении надзора,1970-04-26 21:17:03+00:00,49
Исправление замечаний по проекту,1970-04-26 21:17:04+00:00,49
Регистрация заявления,1970-04-26 21:17:05+00:00,49
Проверка архитектором-экспертом,1970-04-26 21:17:06+00:00,49
Требуется ручная проверка,1970-04-26 21:17:07+00:00,49
Проверка инженером-экспертом,1970-04-26 21:17:08+00:00,49
Требуется ручная проверка,1970-04-26 21:17:09+00:00,49
Ручная проверка архитектора-эксперта,1970-04-26 21:17:10+00:00,49
Запрос заключения пожарного эксперта,1970-04-26 21:17:11+00:00,49
Проверка инженером экспертом,1970-04-26 21:17:12+00:00,49
Требуется ручная проверка,1970-04-26 21:17:13+00:00,49
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:17:14+00:00,49
Отправка документов со стороны инженерного отдела,1970-04-26 21:17:15+00:00,49
Ручная проверка пожарного надзора,1970-04-26 21:17:16+00:00,49
Отправка документов со стороны архитектурного отдела,1970-04-26 21:17:17+00:00,49
Уведомление заявителя о не прохождении надзора,1970-04-26 21:17:18+00:00,49
Исправление замечаний по проекту,1970-04-26 21:17:19+00:00,49
Регистрация заявления,1970-04-26 21:17:20+00:00,49
Проверка инженером-экспертом,1970-04-26 21:17:21+00:00,49
Требуется ручная проверка,1970-04-26 21:17:22+00:00,49
Проверка инженером экспертом,1970-04-26 21:17:23+00:00,49
Запрос заключения санитарно-эпидемиологической службы,1970-04-26 21:17:24+00:00,49
Требуется ручная проверка,1970-04-26 21:17:25+00:00,49
Проверка архитектором-экспертом,1970-04-26 21:17:26+00:00,49
Проверка санэпидем надзором,1970-04-26 21:17:27+00:00,49
Требуется ручная проверка,1970-04-26 21:17:28+00:00,49
Ручная проверка архитектора-эксперта,1970-04-26 21:17:29+00:00,49
Запрос заключения пожарного эксперта,1970-04-26 21:17:30+00:00,49
Отправка документов со стороны архитектурного отдела,1970-04-26 21:17:31+00:00,49
Отправка запроса миграционной службе,1970-04-26 21:17:32+00:00,49
Отправка документов со стороны инженерного отдела,1970-04-26 21:17:33+00:00,49
Формирование пакета документов,1970-04-26 21:17:34+00:00,49
Рассмотрение руководителем,1970-04-26 21:17:35+00:00,49
Отправить уведомление об отказе,1970-04-26 21:17:36+00:00,49
